State Postal,County Name,TOTAL VOTES CAST,Last name,Votes,Last name,Votes,Ratio Obama/Romney
SC,Lexington,112204,Romney,76392,Johnson,1172,65.180887372
SC,McCormick,5137,Romney,2460,Johnson,21,117.1428571429
SC,Marion,14766,Romney,5114,Johnson,35,146.1142857143
SC,Marlboro,11657,Romney,4010,Johnson,51,78.6274509804
SC,Newberry,16287,Romney,9218,Johnson,89,103.5730337079
SC,Oconee,30613,Romney,21573,Johnson,294,73.3775510204
SC,Orangeburg,42637,Romney,11888,Johnson,139,85.5251798561
SC,Pickens,45422,Romney,33385,Johnson,566,58.9840989399
SC,Richland,143016,Romney,46725,Johnson,928,50.3502155172
SC,Saluda,8553,Romney,5130,Johnson,58,88.4482758621
SC,Spartanburg,108327,Romney,65951,Johnson,905,72.8740331492
SC,Sumter,47261,Romney,19266,Johnson,202,95.3762376238
SC,Union,12475,Romney,6566,Johnson,71,92.4788732394
SC,Williamsburg,16282,Romney,4819,Johnson,41,117.5365853659
SC,York,99428,Romney,59149,Johnson,1122,52.7174688057
SD,South Dakota,363695,Obama,144988,Romney,210541,0.688644967
SD,Aurora,1400,Obama,556,Romney,804,0.6915422886
SD,Beadle,7263,Obama,2881,Romney,4230,0.6810874704
SD,Bennett,1203,Obama,548,Romney,626,0.875399361
SD,Bon Homme,3074,Obama,1167,Romney,1830,0.637704918
SD,Brookings,12398,Obama,5826,Romney,6219,0.9368065605
SD,Brown,16066,Obama,7249,Romney,8320,0.8712740385
SD,Brule,2379,Obama,824,Romney,1499,0.5496997999
SD,Buffalo,641,Obama,472,Romney,166,2.843373494
SD,Butte,4201,Obama,1000,Romney,3068,0.3259452412
SD,Campbell,787,Obama,153,Romney,616,0.2483766234
SD,Charles Mix,3762,Obama,1482,Romney,2229,0.66487214
SD,Clark,1821,Obama,713,Romney,1067,0.6682286785
SD,Clay,5233,Obama,2955,Romney,2146,1.3769804287
SD,Codington,11524,Obama,4588,Romney,6696,0.6851851852
SD,Corson,1199,Obama,647,Romney,515,1.2563106796
SD,Custer,4520,Obama,1335,Romney,3062,0.4359895493
SD,Davison,7968,Obama,3042,Romney,4754,0.6398822045
SD,Day,2873,Obama,1497,Romney,1320,1.1340909091
SD,Deuel,2171,Obama,941,Romney,1175,0.8008510638
SD,Dewey,1895,Obama,1207,Romney,663,1.8205128205
SD,Douglas,1690,Obama,332,Romney,1334,0.2488755622
SD,Edmunds,1936,Obama,622,Romney,1264,0.4920886076
SD,Fall River,3511,Obama,1137,Romney,2256,0.5039893617
SD,Faulk,1127,Obama,331,Romney,765,0.4326797386
SD,Grant,3606,Obama,1493,Romney,2034,0.7340216323
SD,Gregory,2151,Obama,599,Romney,1507,0.397478434
SD,Haakon,1092,Obama,138,Romney,940,0.1468085106
SD,Hamlin,2793,Obama,921,Romney,1803,0.5108153078
SD,Hand,1848,Obama,575,Romney,1242,0.462962963
SD,Hanson,2416,Obama,760,Romney,1627,0.467117394
SD,Harding,739,Obama,82,Romney,638,0.1285266458
SD,Hughes,8155,Obama,2786,Romney,5219,0.5338187392
SD,Hutchinson,3425,Obama,923,Romney,2451,0.3765809874
SD,Hyde,733,Obama,189,Romney,531,0.3559322034
SD,Jackson,1106,Obama,426,Romney,661,0.6444780635
SD,Jerauld,1006,Obama,452,Romney,538,0.8401486989
SD,Jones,609,Obama,108,Romney,490,0.2204081633
SD,Kingsbury,2608,Obama,1092,Romney,1451,0.7525844245
SD,Lake,6285,Obama,2724,Romney,3419,0.7967241884
SD,Lawrence,11359,Obama,3973,Romney,7025,0.5655516014
SD,Lincoln,21952,Obama,7982,Romney,13611,0.5864374403
SD,Lyman,1569,Obama,605,Romney,933,0.6484458735
SD,McCook,2613,Obama,905,Romney,1655,0.5468277946
SD,McPherson,1215,Obama,272,Romney,921,0.2953311618
SD,Marshall,1987,Obama,1061,Romney,889,1.1934758155
SD,Meade,10811,Obama,2928,Romney,7560,0.3873015873
SD,Mellette,769,Obama,375,Romney,381,0.9842519685
SD,Miner,1140,Obama,479,Romney,636,0.7531446541
SD,Minnehaha,76565,Obama,34668,Romney,40330,0.8596082321
SD,Moody,3033,Obama,1429,Romney,1535,0.9309446254
SD,Pennington,44458,Obama,15122,Romney,28229,0.5356902476
SD,Perkins,1590,Obama,319,Romney,1205,0.2647302905
SD,Potter,1381,Obama,339,Romney,1029,0.3294460641
SD,Roberts,4256,Obama,2302,Romney,1883,1.2225172597
SD,Sanborn,1115,Obama,389,Romney,688,0.5654069767
SD,Shannon,3130,Obama,2922,Romney,188,15.5425531915
SD,Spink,3041,Obama,1300,Romney,1670,0.7784431138
SD,Stanley,1540,Obama,435,Romney,1063,0.409219191
SD,Sully,816,Obama,186,Romney,611,0.3044189853
SD,Todd,2497,Obama,1976,Romney,498,3.9678714859
SD,Tripp,2691,Obama,737,Romney,1905,0.3868766404
SD,Turner,4210,Obama,1411,Romney,2715,0.5197053407
SD,Union,7596,Obama,2782,Romney,4698,0.5921668795
SD,Walworth,2462,Obama,671,Romney,1731,0.3876372039
SD,Yankton,9924,Obama,4208,Romney,5463,0.7702727439
SD,Ziebach,761,Obama,439,Romney,314,1.398089172
TN,Tennessee,2442804,Obama,953043,Romney,1453097,0.6558701862
TN,Anderson,29621,Obama,10112,Romney,18941,0.533868328
TN,Bedford,14433,Obama,4207,Romney,10026,0.4196090166
TN,Benton,6223,Obama,2255,Romney,3850,0.5857142857
TN,Bledsoe,4359,Obama,1267,Romney,3022,0.419258769
TN,Blount,49200,Obama,12925,Romney,35417,0.3649377418
TN,Bradley,35956,Obama,8035,Romney,27417,0.2930663457
TN,Campbell,12097,Obama,3327,Romney,8602,0.3867705185
TN,Cannon,4968,Obama,1560,Romney,3308,0.4715840387
TN,Carroll,10845,Obama,3475,Romney,7219,0.4813686106
TN,Carter,20607,Obama,4786,Romney,15496,0.3088538978
TN,Cheatham,15177,Obama,4656,Romney,10266,0.4535359439
TN,Chester,6396,Obama,1622,Romney,4672,0.3471746575
TN,Claiborne,10178,Obama,2433,Romney,7617,0.3194170933
TN,Clay,2820,Obama,1037,Romney,1747,0.5935890097
TN,Cocke,11450,Obama,2804,Romney,8459,0.3314812626
TN,Coffee,19242,Obama,5865,Romney,13013,0.450703143
TN,Crockett,5497,Obama,1669,Romney,3782,0.441300899
TN,Cumberland,25244,Obama,6260,Romney,18651,0.3356388397
TN,Davidson,237372,Obama,138899,Romney,94464,1.4703908367
TN,Decatur,4248,Obama,1302,Romney,2873,0.4531848242
TN,DeKalb,6406,Obama,2168,Romney,4134,0.5244315433
TN,Dickson,17821,Obama,6228,Romney,11287,0.5517852397
TN,Dyer,13800,Obama,3757,Romney,9921,0.3786916641
TN,Fayette,19562,Obama,6683,Romney,12682,0.5269673553
TN,Fentress,6890,Obama,1559,Romney,5240,0.297519084
TN,Franklin,16099,Obama,5594,Romney,10252,0.5456496293
TN,Gibson,19667,Obama,6564,Romney,12883,0.5095086548
TN,Giles,10797,Obama,3759,Romney,6914,0.5436794909
TN,Grainger,7250,Obama,1668,Romney,5469,0.3049917718
TN,Greene,23937,Obama,6216,Romney,17234,0.3606823721
TN,Grundy,4217,Obama,1637,Romney,2502,0.6542765787
TN,Hamblen,20020,Obama,5229,Romney,14515,0.3602480193
TN,Hamilton,142320,Obama,58794,Romney,79877,0.7360566872
TN,Hancock,2046,Obama,475,Romney,1527,0.3110674525
TN,Hardeman,10435,Obama,5479,Romney,4864,1.1264391447
TN,Hardin,10495,Obama,2467,Romney,7886,0.3128328684
TN,Hawkins,19789,Obama,5086,Romney,14376,0.3537840846
TN,Haywood,7567,Obama,4567,Romney,2960,1.5429054054
TN,Henderson,10051,Obama,2516,Romney,7418,0.3391749798
TN,Henry,12731,Obama,4337,Romney,8187,0.5297422743
TN,Hickman,7595,Obama,2693,Romney,4756,0.5662321278
TN,Houston,3027,Obama,1400,Romney,1579,0.8866371121
TN,Humphreys,6860,Obama,2904,Romney,3829,0.7584225646
TN,Jackson,4178,Obama,1736,Romney,2380,0.7294117647
TN,Jefferson,17565,Obama,4230,Romney,13037,0.324461149
TN,Johnson,6194,Obama,1483,Romney,4611,0.3216222078
TN,Knox,167330,Obama,57594,Romney,106411,0.5412410371
TN,Lake,2087,Obama,884,Romney,1163,0.7601031814
TN,Lauderdale,8688,Obama,4010,Romney,4616,0.8687175043
TN,Lawrence,15219,Obama,4237,Romney,10770,0.3934076137
TN,Lewis,4691,Obama,1445,Romney,3116,0.4637355584
TN,Lincoln,13249,Obama,3283,Romney,9791,0.3353079359
TN,Loudon,22066,Obama,5057,Romney,16701,0.3027962397
TN,McMinn,17818,Obama,4603,Romney,12958,0.3552245717
TN,McNairy,9809,Obama,2643,Romney,7010,0.3770328103
TN,Macon,6904,Obama,1552,Romney,5259,0.2951131394
TN,Madison,40691,Obama,18360,Romney,21989,0.834962936
TN,Marion,10404,Obama,3952,Romney,6268,0.6305041481
TN,Marshall,10729,Obama,3722,Romney,6823,0.5455078411
TN,Maury,32989,Obama,11819,Romney,20698,0.5710213547
TN,Meigs,3958,Obama,1163,Romney,2728,0.4263196481
TN,Monroe,16320,Obama,4368,Romney,11717,0.3727916702
TN,Montgomery,55424,Obama,24349,Romney,30159,0.8073543553
TN,Moore,2799,Obama,705,Romney,2053,0.3433999026
TN,Morgan,6500,Obama,1722,Romney,4668,0.3688946015
TN,Obion,12296,Obama,3320,Romney,8814,0.376673474
TN,Overton,7657,Obama,2802,Romney,4772,0.5871751886
TN,Perry,2621,Obama,992,Romney,1578,0.628643853
TN,Pickett,2446,Obama,711,Romney,1707,0.4165202109
TN,Polk,6059,Obama,1856,Romney,4108,0.4518013632
TN,Putnam,25479,Obama,7793,Romney,17242,0.4519777288
TN,Rhea,10578,Obama,2625,Romney,7793,0.3368407545
TN,Roane,21081,Obama,6014,Romney,14719,0.4085875399
TN,Robertson,26285,Obama,8289,Romney,17641,0.4698713225
TN,Rutherford,98816,Obama,36400,Romney,60829,0.5983987901
TN,Scott,6668,Obama,1452,Romney,5117,0.2837600156
TN,Sequatchie,5141,Obama,1488,Romney,3541,0.4202202768
TN,Sevier,33856,Obama,7415,Romney,25979,0.2854228415
TN,Shelby,370749,Obama,232201,Romney,135536,1.7132053477
TN,Smith,7081,Obama,2467,Romney,4492,0.5491985752
TN,Stewart,5115,Obama,2069,Romney,2963,0.6982787715
TN,Sullivan,59833,Obama,15303,Romney,43528,0.3515668076
TN,Sumner,65334,Obama,18571,Romney,45979,0.4039017812
TN,Tipton,23682,Obama,7020,Romney,16395,0.428179323
TN,Trousdale,2901,Obama,1238,Romney,1610,0.7689440994
TN,Unicoi,7078,Obama,1909,Romney,5028,0.3796738266
TN,Union,5820,Obama,1474,Romney,4278,0.3445535297
TN,Van Buren,2298,Obama,875,Romney,1384,0.6322254335
TN,Warren,13008,Obama,4748,Romney,8007,0.5929811415
TN,Washington,48003,Obama,14318,Romney,32787,0.4366974716
TN,Wayne,5484,Obama,1163,Romney,4251,0.2735826864
TN,Weakley,12332,Obama,3547,Romney,8601,0.4123939077
TN,White,9133,Obama,2793,Romney,6192,0.4510658915
TN,Williamson,93606,Obama,24328,Romney,68090,0.3572918197
TN,Wilson,51437,Obama,14669,Romney,36076,0.4066138153
TX,Texas,7962799,Obama,3294440,Romney,4555799,0.7231311127
TX,Anderson,16167,Obama,3796,Romney,12235,0.3102574581
TX,Andrews,4476,Obama,794,Romney,3636,0.2183718372
TX,Angelina,28403,Obama,7833,Romney,20301,0.3858430619
TX,Aransas,9646,Obama,2703,Romney,6829,0.3958119783
TX,Archer,4163,Obama,525,Romney,3599,0.1458738538
TX,Armstrong,935,Obama,98,Romney,828,0.1183574879
TX,Atascosa,12704,Obama,5128,Romney,7451,0.6882297678
TX,Austin,11628,Obama,2252,Romney,9260,0.2431965443
TX,Bailey,1813,Obama,466,Romney,1336,0.3488023952
TX,Bandera,9434,Obama,1859,Romney,7423,0.2504378284
TX,Bastrop,24457,Obama,9860,Romney,14019,0.7033311934
TX,Baylor,1592,Obama,267,Romney,1297,0.2058596762
TX,Bee,7873,Obama,3451,Romney,4354,0.7926045016
TX,Bell,85765,Obama,35315,Romney,49369,0.7153274322
TX,Bexar,511405,Obama,263871,Romney,240519,1.0970900428
TX,Blanco,4971,Obama,1220,Romney,3637,0.3354412978
TX,Borden,362,Obama,32,Romney,324,0.0987654321
TX,Bosque,7336,Obama,1366,Romney,5873,0.2325898178
TX,Bowie,35357,Obama,10184,Romney,24840,0.4099838969
TX,Brazoria,106422,Obama,34327,Romney,70684,0.4856403146
TX,Brazos,55845,Obama,17440,Romney,37152,0.4694229113
TX,Brewster,3866,Obama,1765,Romney,1975,0.8936708861
TX,Briscoe,700,Obama,117,Romney,576,0.203125
TX,Brooks,2403,Obama,1886,Romney,507,3.7199211045
TX,Brown,13936,Obama,1904,Romney,11894,0.160080713
TX,Burleson,6455,Obama,1705,Romney,4671,0.3650181974
TX,Burnet,16770,Obama,3672,Romney,12828,0.2862488307
TX,Caldwell,11055,Obama,4787,Romney,6018,0.7954469924
TX,Calhoun,6746,Obama,2510,Romney,4145,0.605548854
TX,Callahan,5195,Obama,751,Romney,4376,0.1716179159
TX,Cameron,74802,Obama,49159,Romney,24955,1.9699058305
TX,Camp,4332,Obama,1428,Romney,2878,0.4961779013
TX,Carson,2775,Obama,292,Romney,2450,0.1191836735
TX,Cass,11764,Obama,2921,Romney,8747,0.3339430662
TX,Castro,2119,Obama,630,Romney,1470,0.4285714286
TX,Chambers,14692,Obama,2780,Romney,11761,0.236374458
TX,Cherokee,16387,Obama,3935,Romney,12291,0.3201529574
TX,Childress,1996,Obama,320,Romney,1665,0.1921921922
TX,Clay,5056,Obama,740,Romney,4266,0.1734646038
TX,Cochran,916,Obama,256,Romney,648,0.3950617284
TX,Coke,1406,Obama,179,Romney,1216,0.1472039474
TX,Coleman,3483,Obama,441,Romney,3007,0.1466577985
TX,Collin,301101,Obama,100754,Romney,195933,0.514226802
TX,Collingsworth,1150,Obama,177,Romney,962,0.183991684
TX,Colorado,8095,Obama,2024,Romney,6015,0.3364921031
TX,Comal,51475,Obama,11437,Romney,39291,0.2910844723
TX,Comanche,4897,Obama,890,Romney,3940,0.2258883249
TX,Concho,1001,Obama,194,Romney,793,0.2446406053
TX,Cooke,14291,Obama,2240,Romney,11901,0.1882194774
TX,Coryell,16551,Obama,5141,Romney,11193,0.4593049227
TX,Cottle,739,Obama,180,Romney,553,0.3254972875
TX,Crane,1283,Obama,275,Romney,985,0.2791878173
TX,Crockett,1457,Obama,480,Romney,957,0.5015673981
TX,Crosby,1787,Obama,639,Romney,1132,0.5644876325
TX,Culberson,876,Obama,566,Romney,294,1.925170068
TX,Dallam,1532,Obama,253,Romney,1248,0.202724359
TX,Dallas,705941,Obama,403170,Romney,294339,1.3697471283
TX,Dawson,3640,Obama,1017,Romney,2591,0.3925125434
TX,Deaf Smith,4309,Obama,1239,Romney,3042,0.4072978304
TX,Delta,2018,Obama,454,Romney,1524,0.2979002625
TX,Denton,240125,Obama,79917,Romney,156105,0.5119438839
TX,De Witt,6624,Obama,1463,Romney,5114,0.2860774345
TX,Dickens,1019,Obama,216,Romney,793,0.2723833544
TX,Dimmit,2917,Obama,2141,Romney,762,2.8097112861
TX,Donley,1533,Obama,226,Romney,1286,0.1757387247
TX,Duval,4343,Obama,3331,Romney,979,3.4024514811
TX,Eastland,6494,Obama,970,Romney,5443,0.1782105457
TX,Ector,32408,Obama,8095,Romney,23936,0.338193516
TX,Edwards,883,Obama,232,Romney,641,0.3619344774
TX,Ellis,53756,Obama,13803,Romney,39353,0.3507483546
TX,El Paso,171053,Obama,112273,Romney,56517,1.9865350249
TX,Erath,12467,Obama,1965,Romney,10325,0.19031477
TX,Falls,5432,Obama,2033,Romney,3356,0.6057806913
TX,Fannin,10781,Obama,2482,Romney,8143,0.3048016701
TX,Fayette,10534,Obama,2311,Romney,8098,0.285379106
TX,Fisher,1628,Obama,512,Romney,1094,0.4680073126
TX,Floyd,2085,Obama,551,Romney,1523,0.3617859488
TX,Foard,493,Obama,140,Romney,346,0.4046242775
TX,Fort Bend,219250,Obama,101043,Romney,116028,0.8708501396
TX,Franklin,4255,Obama,750,Romney,3446,0.2176436448
TX,Freestone,7562,Obama,1848,Romney,5644,0.3274273565
TX,Frio,3968,Obama,2376,Romney,1559,1.5240538807
TX,Gaines,4066,Obama,535,Romney,3484,0.1535591274
TX,Galveston,109227,Obama,39162,Romney,68594,0.5709245707
TX,Garza,1556,Obama,276,Romney,1262,0.2187004754
TX,Gillespie,12535,Obama,2055,Romney,10305,0.1994177584
TX,Glasscock,578,Obama,44,Romney,526,0.0836501901
TX,Goliad,3452,Obama,1127,Romney,2294,0.4912816042
TX,Gonzales,6039,Obama,1773,Romney,4213,0.4208402563
TX,Gray,7373,Obama,885,Romney,6428,0.1376789048
TX,Grayson,42207,Obama,10665,Romney,30907,0.3450674604
TX,Gregg,41356,Obama,12336,Romney,28665,0.4303506018
TX,Grimes,8598,Obama,2339,Romney,6141,0.3808825924
TX,Guadalupe,49247,Obama,15654,Romney,32959,0.4749537304
TX,Hale,8765,Obama,2228,Romney,6417,0.3472027427
TX,Hall,1108,Obama,265,Romney,832,0.3185096154
TX,Hamilton,3551,Obama,591,Romney,2918,0.2025359836
TX,Hansford,1960,Obama,158,Romney,1787,0.0884163402
TX,Hardeman,1495,Obama,302,Romney,1176,0.2568027211
TX,Hardin,21293,Obama,3358,Romney,17744,0.1892470694
TX,Harris,1185478,Obama,585451,Romney,584866,1.0010002291
TX,Harrison,26099,Obama,8431,Romney,17471,0.4825711179
TX,Hartley,1904,Obama,183,Romney,1700,0.1076470588
TX,Haskell,2006,Obama,551,Romney,1422,0.3874824191
TX,Hays,58808,Obama,25448,Romney,31577,0.8059030307
TX,Hemphill,1509,Obama,192,Romney,1298,0.1479198767
TX,Henderson,27582,Obama,6094,Romney,21202,0.2874257146
TX,Hidalgo,138966,Obama,97879,Romney,39786,2.4601367315
TX,Hill,12032,Obama,2745,Romney,9128,0.30072305
TX,Hockley,7119,Obama,1482,Romney,5543,0.2673642432
TX,Hood,22445,Obama,3829,Romney,18341,0.2087672428
TX,Hopkins,12742,Obama,2775,Romney,9834,0.2821842587
TX,Houston,8129,Obama,2235,Romney,5839,0.3827710224
TX,Howard,5139,Obama,1042,Romney,4032,0.2584325397
TX,Hudspeth,861,Obama,379,Romney,471,0.804670913
TX,Hunt,27984,Obama,6658,Romney,20976,0.3174103738
TX,Hutchinson,7916,Obama,1042,Romney,6797,0.1533029278
TX,Irion,788,Obama,112,Romney,668,0.1676646707
TX,Jack,2907,Obama,303,Romney,2580,0.1174418605
TX,Jackson,5018,Obama,1068,Romney,3903,0.2736356649
TX,Jasper,13466,Obama,3402,Romney,9924,0.3428053204
TX,Jeff Davis,1188,Obama,440,Romney,717,0.6136680614
TX,Jefferson,88548,Obama,44626,Romney,43214,1.0326745962
TX,Jim Hogg,1667,Obama,1301,Romney,356,3.654494382
TX,Jim Wells,11163,Obama,6492,Romney,4595,1.4128400435
TX,Johnson,48753,Obama,10481,Romney,37609,0.2786832939
TX,Jones,5562,Obama,1225,Romney,4258,0.2876937529
TX,Karnes,4180,Obama,1324,Romney,2823,0.469004605
TX,Kaufman,34604,Obama,9451,Romney,24804,0.3810272537
TX,Kendall,17729,Obama,3035,Romney,14467,0.2097877929
TX,Kenedy,166,Obama,82,Romney,83,0.9879518072
TX,Kent,404,Obama,66,Romney,334,0.1976047904
TX,Kerr,21811,Obama,4325,Romney,17225,0.2510885341
TX,Kimble,1891,Obama,217,Romney,1667,0.1301739652
TX,King,145,Obama,5,Romney,139,0.035971223
TX,Kinney,1425,Obama,522,Romney,880,0.5931818182
TX,Kleberg,8902,Obama,4752,Romney,4056,1.1715976331
TX,Knox,1510,Obama,332,Romney,1160,0.2862068966
TX,Lamar,17173,Obama,4173,Romney,12814,0.325659435
TX,Lamb,4089,Obama,998,Romney,3056,0.3265706806
TX,Lampasas,7138,Obama,1457,Romney,5583,0.2609708042
TX,La Salle,1646,Obama,965,Romney,669,1.44245142
TX,La Vaca,8279,Obama,1427,Romney,6788,0.2102239246
TX,Lee,6211,Obama,1630,Romney,4504,0.3619005329
TX,Leon,6941,Obama,1061,Romney,5812,0.1825533379
TX,Liberty,22711,Obama,5196,Romney,17304,0.3002773925
TX,Limestone,7563,Obama,2208,Romney,5288,0.4175491679
TX,Lipscomb,1168,Obama,119,Romney,1044,0.1139846743
TX,Live Oak,4108,Obama,915,Romney,3153,0.2901998097
TX,Llano,9502,Obama,1818,Romney,7560,0.2404761905
TX,Loving,64,Obama,9,Romney,54,0.1666666667
TX,Lubbock,90615,Obama,26088,Romney,63133,0.4132228787
TX,Lynn,1852,Obama,464,Romney,1377,0.3369644154
TX,Madison,4025,Obama,964,Romney,3028,0.3183619551
TX,Marion,4271,Obama,1487,Romney,2730,0.5446886447
TX,Martin,1593,Obama,247,Romney,1338,0.1846038864
TX,Mason,1965,Obama,380,Romney,1562,0.2432778489
TX,Matagorda,12110,Obama,3972,Romney,8026,0.4948916023
TX,Maverick,10562,Obama,8302,Romney,2171,3.8240442193
TX,McCulloch,2993,Obama,537,Romney,2419,0.2219925589
TX,McLennan,74493,Obama,25688,Romney,47885,0.536451916
TX,McMullen,508,Obama,67,Romney,436,0.1536697248
TX,Medina,15948,Obama,4760,Romney,11016,0.4320987654
TX,Menard,846,Obama,170,Romney,663,0.2564102564
TX,Midland,44277,Obama,8223,Romney,35452,0.2319474219
TX,Milam,8220,Obama,2632,Romney,5478,0.4804673238
TX,Mills,2197,Obama,279,Romney,1882,0.1482465462
TX,Mitchell,2312,Obama,536,Romney,1754,0.3055872292
TX,Montague,7737,Obama,1116,Romney,6539,0.1706682979
TX,Montgomery,172820,Obama,32852,Romney,137822,0.2383654279
TX,Moore,4983,Obama,963,Romney,3967,0.2427527099
TX,Morris,5129,Obama,1856,Romney,3226,0.5753254805
TX,Motley,599,Obama,55,Romney,538,0.1022304833
TX,Nacogdoches,20601,Obama,6441,Romney,13910,0.4630481668
TX,Navarro,15316,Obama,4348,Romney,10838,0.4011810297
TX,Newton,6188,Obama,1721,Romney,4399,0.3912252785
TX,Nolan,4567,Obama,1216,Romney,3277,0.3710711016
TX,Nueces,95781,Obama,45666,Romney,48779,0.9361815535
TX,Ochiltree,2990,Obama,253,Romney,2718,0.0930831494
TX,Oldham,865,Obama,71,Romney,786,0.0903307888
TX,Orange,30502,Obama,6797,Romney,23361,0.2909550105
TX,Palo Pinto,9335,Obama,1810,Romney,7392,0.2448593074
TX,Panola,10221,Obama,2211,Romney,7941,0.2784284095
TX,Parker,47346,Obama,7804,Romney,38980,0.2002052335
TX,Parmer,2545,Obama,528,Romney,2005,0.2633416459
TX,Pecos,4147,Obama,1591,Romney,2512,0.6333598726
TX,Polk,19058,Obama,4836,Romney,14019,0.3449604109
TX,Potter,26418,Obama,7114,Romney,18905,0.3763025655
TX,Presidio,1808,Obama,1273,Romney,504,2.5257936508
TX,Rains,4065,Obama,754,Romney,3265,0.2309341501
TX,Randall,49588,Obama,7553,Romney,41366,0.1825895663
TX,Reagan,843,Obama,158,Romney,676,0.2337278107
TX,Real,1533,Obama,277,Romney,1236,0.2241100324
TX,Red River,5074,Obama,1482,Romney,3549,0.4175824176
TX,Reeves,2867,Obama,1649,Romney,1185,1.3915611814
TX,Refugio,2673,Obama,998,Romney,1659,0.6015672092
TX,Roberts,439,Obama,25,Romney,408,0.0612745098
TX,Robertson,7278,Obama,2792,Romney,4416,0.6322463768
TX,Rockwall,35651,Obama,8112,Romney,27098,0.2993578862
TX,Runnels,3665,Obama,517,Romney,3103,0.1666129552
TX,Rusk,18537,Obama,4451,Romney,13924,0.3196638897
TX,Sabine,4572,Obama,806,Romney,3726,0.216317767
TX,San Augustine,3690,Obama,1193,Romney,2469,0.4831915755
TX,San Jacinto,9610,Obama,2410,Romney,7105,0.3391977481
TX,San Patricio,20064,Obama,7854,Romney,11994,0.6548274137
TX,San Saba,2256,Obama,323,Romney,1905,0.1695538058
TX,Schleicher,1010,Obama,220,Romney,781,0.2816901408
TX,Scurry,5022,Obama,837,Romney,4121,0.2031060422
TX,Shackelford,1363,Obama,131,Romney,1218,0.1075533662
TX,Shelby,9261,Obama,2318,Romney,6870,0.3374090247
TX,Sherman,1038,Obama,121,Romney,908,0.1332599119
TX,Smith,84794,Obama,22101,Romney,61858,0.3572860422
TX,Somervell,3507,Obama,609,Romney,2858,0.2130860742
TX,Starr,11859,Obama,10248,Romney,1540,6.6545454545
TX,Stephens,3407,Obama,475,Romney,2891,0.1643030093
TX,Sterling,494,Obama,31,Romney,459,0.0675381264
TX,Stonewall,675,Obama,160,Romney,507,0.315581854
TX,Sutton,1489,Obama,369,Romney,1110,0.3324324324
TX,Swisher,2265,Obama,579,Romney,1654,0.3500604595
TX,Tarrant,610149,Obama,252789,Romney,348686,0.724976053
TX,Taylor,43170,Obama,9725,Romney,32853,0.2960155846
TX,Terrell,553,Obama,184,Romney,358,0.5139664804
TX,Terry,3707,Obama,1059,Romney,2602,0.4069946195
TX,Throckmorton,813,Obama,109,Romney,700,0.1557142857
TX,Titus,8790,Obama,2638,Romney,6062,0.4351699109
TX,Tom Green,36527,Obama,9246,Romney,26749,0.3456577816
TX,Travis,384890,Obama,231540,Romney,139503,1.6597492527
TX,Trinity,6234,Obama,1614,Romney,4537,0.3557416795
TX,Tyler,7623,Obama,1659,Romney,5889,0.2817116658
TX,Upshur,15049,Obama,2953,Romney,11948,0.2471543355
TX,Upton,1298,Obama,332,Romney,952,0.3487394958
TX,Uvalde,8431,Obama,3824,Romney,4526,0.8448961555
TX,Val Verde,12040,Obama,6267,Romney,5612,1.1167141839
TX,Van Zandt,19081,Obama,3083,Romney,15790,0.1952501583
TX,Victoria,28827,Obama,8795,Romney,19684,0.4468095915
TX,Walker,15066,Obama,5283,Romney,9569,0.5520953078
TX,Waller,15699,Obama,6401,Romney,9158,0.6989517362
TX,Ward,3238,Obama,836,Romney,2364,0.3536379019
TX,Washington,14373,Obama,3378,Romney,10850,0.3113364055
TX,Webb,49101,Obama,37592,Romney,11074,3.3946180242
TX,Wharton,14087,Obama,4235,Romney,9750,0.4343589744
TX,Wheeler,2128,Obama,232,Romney,1878,0.1235356763
TX,Wichita,40923,Obama,10490,Romney,29756,0.3525339427
TX,Wilbarger,3980,Obama,971,Romney,2956,0.3284844384
TX,Willacy,5058,Obama,3595,Romney,1415,2.5406360424
TX,Williamson,162936,Obama,61812,Romney,96910,0.6378289134
TX,Wilson,17186,Obama,4819,Romney,12205,0.3948381811
TX,Winkler,1745,Obama,398,Romney,1331,0.2990232908
TX,Wise,20692,Obama,3219,Romney,17178,0.1873908488
TX,Wood,17541,Obama,3052,Romney,14317,0.2131731508
TX,Yoakum,2128,Obama,409,Romney,1698,0.2408716137
TX,Young,7316,Obama,992,Romney,6225,0.1593574297
TX,Zapata,3529,Obama,2517,Romney,993,2.5347432024
TX,Zavala,3653,Obama,3042,Romney,574,5.2996515679
UT,Utah,923301,Stein,3378,La Riva,345,9.7913043478
UT,Beaver,2534,Stein,4,La Riva,0,#DIV/0!
UT,Box Elder,18092,Stein,31,La Riva,5,6.2
UT,Cache,37099,Stein,111,La Riva,12,9.25
UT,Carbon,7231,Stein,23,La Riva,5,4.6
UT,Daggett,509,Stein,1,La Riva,1,1
UT,Davis,112568,Stein,304,La Riva,29,10.4827586207
UT,Duchesne,6273,Stein,9,La Riva,1,9
UT,Emery,4414,Stein,10,La Riva,4,2.5
UT,Garfield,2157,Stein,10,La Riva,0,#DIV/0!
UT,Grand,3812,Stein,64,La Riva,2,32
UT,Iron,13168,Stein,36,La Riva,4,9
UT,Juab,3907,Stein,9,La Riva,0,#DIV/0!
